filename,words
line_1100126.png,nazywane wartością
line_1100127.png,argument
line_1100128.png,f
line_1100129.png,A
line_1100130.png,Zjawisko liniowości
line_1100131.png,W PP ważny jest efekt występowania
line_1100132.png,funkcji liniowych
line_1100133.png,"Powiemy, że funkcja f"
line_1100134.png,"liniowa, jeśli"
line_1100135.png,gdzie liczby
line_1100136.png,są dane
line_1100137.png,Nazywamy je współczynnikiem f
line_1100138.png,Przykłady
line_1100139.png,Zapis macierzy f.liniowych
line_1100140.png,Macierz
line_1100141.png,typu
line_1100142.png,Przez
line_1100143.png,nazywamy obiekt
line_1100144.png,wiersz
line_1100145.png,kolumna
line_1100146.png,Piszemy
line_1100147.png,miniaturka
line_1100148.png,"to mówi, że A jest kwadratowe"
line_1100149.png,Jeśli
line_1100150.png,Będziemy pisali
line_1100151.png,wszystkich macierzy
line_1100152.png,typu
line_1100153.png,mówimy żeA jest typem
line_1100154.png,Jeśli
line_1100155.png,wiersz
line_1100156.png,A typ kolumn
line_1100157.png,Jeśli n=1
line_1100158.png,to
line_1100159.png,Operacje na macierzach
line_1100160.png,transpozycji (zamiana wierszy na kolumny)
line_1100161.png,Niech
line_1100162.png,Wtedy
line_1100163.png,wiersz
line_1100164.png,macierzy B jest i-ty kolumny A
line_1100165.png,"Jasne, że"
line_1100166.png,Dodawanie macierzy
line_1100167.png,"musi być tego samego typu, czyli"
line_1100168.png,Wtedy
line_1100169.png,Nie wykonalne
line_1100170.png,Mnożenie macierzy
line_1100171.png,Efekt dopasowania
line_1100172.png,Jeśli
line_1100173.png,to aby obliczyć
line_1100174.png,tej kolumny
line_1100175.png,Oba ciągi mają te same długości
line_1500001.png,Kurs BO
line_1500002.png,Forma zajęć: Wykład
line_1500003.png,Tryb: on-line
line_1500004.png,W7
line_1500005.png,Temat: Interpretacja zm. dualnych na wybranym przykładzie.
line_1500006.png,Uwagi n/t metod rozwiązania PPPL
line_1500007.png,"Na przykładzie I zagadnienia, tj. problem wyboru"
line_1500008.png,"asortymentu wolumenu produkcji, wyjaśnimy znaczenie"
line_1500009.png,zmiennych decyzyjnych w DPPL.
line_1500010.png,PPPL jest następujący(perwotny PPL)
line_1500011.png,"Przypomnijmy, że"
line_1500012.png,typ
line_1500013.png,"n - liczba wyrobów, czyli:"
line_1500014.png,m - liczba środków produkcji:
line_1500015.png,wektor decyzyjny
line_1500016.png,gdzie
line_1500017.png,liczba jednostek wyrobu
line_1500018.png,oraz
line_1500019.png,cena jednostkowa wyrobu
line_1500020.png,gdzie
line_1500021.png,zużycie środka
line_1500022.png,na jednostkę wyrobu
line_1500023.png,W postaci macierzy mamy:
line_1500024.png,"programowanie dualne, czyli:"
line_1500025.png,Bierzemy
line_1500026.png,typ
line_1500027.png,decyzja
line_1500028.png,Znając interpretację ekonomiczną:
line_1500029.png,ustalamy
line_1500030.png,znaczenie zmiennej decyzyjnej dla omawianego przypadku.
line_1500031.png,Kluczem jest zrozumienie nierówności
line_1500032.png,Zapiszmy ją w postaci analitycznej:
line_1500033.png,Zatem
line_1500034.png,warunek ograniczający ma postać
line_1500035.png,Weźmy
line_1500036.png,składnik lewej strony (*):
line_1500037.png,Ponieważ w (*)
line_1500038.png,mamy
line_1500039.png,"stron, oraz"
line_1500040.png,liczba jedn. waluty na jednostkę wyrobu
line_1500041.png,musi mieć takie MIANO
line_1500042.png,to składnik
line_1500043.png,Ale
line_1500044.png,więc
line_1500045.png,musi być
line_1500046.png,czyli koszt jednostkowy zużycia
line_1500047.png,środków produkcji
line_1500048.png,omawianym procesie
line_1500049.png,Wtedy
line_1500050.png,koszt zużycia
line_1500051.png,skąd
line_1500052.png,lewa strona
line_1500053.png,oznacza
line_1500054.png,koszt zużycia
line_1500055.png,na jednostkę
line_1500056.png,łączny koszt
line_1500057.png,zużycia wszystkich środków
line_1500058.png,jednostkę
line_1500059.png,Wtedy
line_1500060.png,łączny
line_1500061.png,koszt zużycia
line_1500062.png,zapasu wszystkich środków
line_1500063.png,W programowaniu dualnym podejmuję decyzję
line_1500064.png,a więc optymalizuje się koszty jednostkowe użycia
line_1500065.png,"środków produkcji, które w programowaniu"
line_1500066.png,pierwotnym miały
line_1500067.png,wpływ na max
line_1500068.png,przychód
line_1500069.png,ZAD. Proszę powtórzyć powyższy procedury ustalania
line_1500070.png,znaczenia dualnych zm. decyzyjnych dla
line_1500071.png,lub
line_1500072.png,sytuacji
line_1500073.png,Uwagi n/t rozwiązywania PPL
line_1500074.png,mxn dane w postaci
line_1500075.png,Wtedy PPL typu mxn
line_1500076.png,macierzowej
line_1500077.png,"Def1. Powiemy, że PPL jest niesprzeczne, jeśli"
line_1500078.png,Tw. (o rozwiązaniu PPL) (wersja dla Min identyczna!)
line_1500079.png,Każde niesprzeczne i ograniczone PPL ma co najmniej
line_1500080.png,istnieje
line_1500081.png,"jedno rozwiązanie, czyli"
line_1500082.png,dla wszystkich
line_1500083.png,"Co więcej, istnieje algorytm, który pozwala"
line_1500084.png,skonstruować. Jest to tzw. algorytm SYMPLEKS
line_1500085.png,Dalej zajmiemy się tylko sytuacjami szczególnymi
line_1500086.png,Przypadek
line_1500087.png,"oznacza, że"
line_1500088.png,"jest jak w tw., to D jest"
line_1500089.png,"Jeśli PPL jest jak w tw., to D jest"
line_1500090.png,wielokątem wypukłym złożonym ze skończonej ilości
line_1500091.png,wierzchołków
line_1500092.png,Uwaga.
line_1500093.png,tw. SYMPLEKS
line_1500094.png,Na rys. 1 mamy przykład wielokąta (wierzchołki
line_1500095.png,który nie jest wypukły; odcinek
line_1500096.png,łączy punkty
line_1500097.png,"punkty P,Q z wnętrza wielokąta nie"
line_1500098.png,zamienia
line_1500099.png,się w tym wnętrzu
line_1500100.png,Wtedy rozwiązanie optymalne
line_1500101.png,wypada
line_1500102.png,w jednym z wierzchołków.
line_1500103.png,Aby je zidentyfikować
line_1500104.png,należy
line_1500105.png,Podstawić współrzędne
line_1500106.png,do funkcji celu
line_1500107.png,Z otrzymanego zbioru liczbowego
line_1500108.png,wybrać liczbę największą.
line_1500109.png,Jeśli np. jest
line_1500110.png,to liczba
line_1500111.png,Uwaga. Tak samo jest dla przypadku Min.
line_1500112.png,P1 Rozważmy przykład
line_1500113.png,ilustrujący zagadnienie I
line_1500114.png,Mamy tutaj
line_1500115.png,"Max, gdy"
line_1500116.png,Rozwiążmy
line_1500117.png,graficznie WB & WO.
line_1500118.png,Bierzemy proste
line_1500119.png,czyli warunek
line_1500120.png,Pomińmy na
line_1500121.png,rozwiązanie dopuszczalne jest wielokątem wypukłym
line_1500122.png,Wtedy
line_1500123.png,wierzchołkach:
line_1500124.png,musimy wziąć część wspólną
line_1500125.png,W naszym przypadku
line_1500126.png,tego wielokąta z
line_1500127.png,prostą
line_1500128.png,"Zauważmy, że"
line_1500129.png,oraz
line_1500130.png,oraz
line_1500131.png,przecina
line_1500132.png,w punkcie
line_1500133.png,czyli w B.
line_1500134.png,Dlatego w tej szczególnej sytuacji PRD
line_1500135.png,odcinkiem OB (bo też
line_1500136.png,wielokąt wypukły).
line_1500137.png,Mamy tylko 2 wierzchołki
line_1500138.png,"Jako, że B jest rozwiązaniem, oraz"
line_1500139.png,Przypadek
line_1500140.png,MZD
line_1500141.png,Rozwiązanie polega na zastosowaniu
line_1500142.png,"von Neumanna, co wyjaśnimy na kolejnym przykładzie."
line_1500143.png,Przykład.
line_1500144.png,Tartak otrzymał zamówienie na wykonanie co najmniej
line_1500145.png,300 kompletów belek. Każdy komplet składa się z:
line_1500146.png,"7 belek dł. 0,7m oraz 4 belek dł. 2,5m."
line_1500147.png,W jaki sposób powinno być zrealizowane zamówienie
line_1500148.png,by odpad powstały w procesie cięcia dłużyc
line_1500149.png,"o dł. 5,2m był minimalny. Ile wynosi"
line_1500150.png,wielkość odpadu przy optymalnym cięciu?
line_1500151.png,Identyfikacja: problem wyboru technologii - zagad.
line_1500152.png,wycinania
line_1500153.png,Konstrukcja modelu
line_1500154.png,definiuję wyrobów
line_1500155.png,"W1 - belka dł. 0,7m"
line_1500156.png,"W2 - belka dł. 2,5m"
line_1500157.png,definicja technologii:
line_1500158.png,odpad
line_1500159.png,Zatem n=3
line_1500160.png,mamy po agregacji
line_1500161.png,PPL jest tym
line_1500162.png,odpad
line_1500163.png,odpad z
line_1500164.png,Dlatego
line_1500165.png,odpad łączny
line_1500166.png,Stosujemy MZD:
line_1500167.png,Dualne
line_1500168.png,dlatego p.analityczna dualnego
line_1500169.png,Rozwiążmy dualne
line_1500170.png,Zatem D: prostokąt OABC.
line_1500171.png,Zatem dualne ma rozwiązanie
line_1500172.png,"jest wierzchołkiem D, zatem"
line_1500173.png,i sprawdźmy czy
line_1500174.png,Bierzemy kolejno
line_1500175.png,leży na kolejnej prostej
line_1500176.png,"B leży, czy"
line_1500177.png,określając
line_1500178.png,jeśli dla analizowanej składowej
line_1500179.png,"nie leży, to ma ona wartość 0"
line_1500180.png,W przeciwnym razie zostawiamy ją(trzeba wyliczyć).
line_1500181.png,Mamy kolejno:
line_1500182.png,(I warunek z l1)
line_1500183.png,liczymy
line_1500184.png,(II warunek z l2)
line_1500185.png,(III warunek z
line_1500186.png,liczymy
line_1500187.png,Dlatego mamy:
line_1600001.png,Kurs: Badania operacyjne
line_1600002.png,Forma z.: Wykład
line_1600003.png,Tryb: on-line. W8
line_1600004.png,Temat. Uwagi n/t rozwiązania ZZT oraz zjawisko „zamknięcia”
line_1600005.png,OZT
line_1600006.png,Przypomnijmy ZZT:
line_1600007.png,Dane: m - dostawców:
line_1600008.png,Dm (strona podażowa)
line_1600009.png,n - odbiorców:
line_1600010.png,(strona popytowa)
line_1600011.png,"ZZT oznacza, że"
line_1600012.png,zmienna decyzyjna
line_1600013.png,gdzie
line_1600014.png,ilość dostępnego towaru
line_1600015.png,macierz
line_1600016.png,"kosztu, gdzie"
line_1600017.png,koszt przewiezienia jednostki towaru
line_1600018.png,na trasie
line_1600019.png,Wtedy
line_1600020.png,koszt łączny przewozu
line_1600021.png,(brak strat.)
line_1600022.png,od strony
line_1600023.png,dostawców
line_1600024.png,odbiorców
line_1600025.png,Fakt (o rozwiązaniu
line_1600026.png,ZZT ma co najmniej jedno rozwiązanie
line_1600027.png,Każde
line_1600028.png,Można je skonstruować przy użyciu tw.
line_1600029.png,Algorytmu TRANSPORTOWEGO (A.T.)
line_1600030.png,Jego idea polega na
line_1600031.png,modyfikacji wybranej
line_1600032.png,"z D decyzji. Dokładniej, jeśli"
line_1600033.png,daną decyzją
line_1600034.png,generuje skończony ciąg
line_1600035.png,kolejnych decyzji
line_1600036.png,AT
line_1600037.png,że
line_1600038.png,czyli
line_1600039.png,jest decyzją optymalną.
line_1600040.png,nie będzie przedstawiony ze względu
line_1600041.png,Na tym kończymy AT
line_1600042.png,na jego złożoność. Pokażemy jedynie dwa
line_1600043.png,sposoby wyboru
line_1600044.png,"decyzji inicjującej AT, czyli"
line_1600045.png,W tym celu weźmy przykład
line_1600046.png,Popyt
line_1600047.png,Uwaga. Fragment zaznaczony w kolorze czerwonym
line_1600048.png,macierz kosztów jednost.
line_1600049.png,W.O. jak we wstępie
line_1600050.png,Metoda I. „lewego górnego wyrazu macierzy przewozów”
line_1600051.png,jak niżej
line_1600052.png,Krok 1. Rysujemy siatkę macierzy przewozów
line_1600053.png,Składa się ona z komórek
line_1600054.png,o adresach
line_1600055.png,Zaczynamy od komórki
line_1600056.png,Krok 2.
line_1600057.png,"mniejszą, wpisujemy"
line_1600058.png,z liczb
line_1600059.png,do komórki oraz idziemy
line_1600060.png,albo
line_1600061.png,większy
line_1600062.png,większa
line_1600063.png,u nas
line_1600064.png,Krok 3. Aktualizujemy podaż
line_1600065.png,popyt
line_1600066.png,powtórzmy krok 2
line_1600067.png,efekt
line_1600068.png,Krok 4. Pozostałe komórki zostawimy puste
line_1600069.png,"Zauważmy, że postać macierzy"
line_1600070.png,można użyć dla celu A.T.
line_1600071.png,zatem
line_1600072.png,Obliczmy
line_1600073.png,Metoda 2. „Najmniejszego elementu macierzy
line_1600074.png,kosztów”
line_1600075.png,Krok 1. Przepisujemy macierz
line_1600076.png,"poddamy ją EWOLUCJI, która polega"
